age,workclass,occupation,race,sex,education,native-country,marital-status,income
17,Private,Tech-support,White,Male,HS-grad,United-States,Never-married,<=50K
64,Private,Adm-clerical,Black,Female,HS-grad,United-States,Married-civ-spouse,>50K
55,Private,Priv-house-serv,Black,Female,HS-grad,United-States,Divorced,<=50K
41,Private,Priv-house-serv,White,Male,Some-college,United-States,Married-civ-spouse,>50K
33,Private,Sales,White,Male,Some-college,United-States,Divorced,<=50K
30,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,>50K
17,Self-emp-not-inc,Sales,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Adm-clerical,Black,Female,Some-college,United-States,Never-married,<=50K
45,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
22,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
59,Private,Transport-moving,White,Male,Some-college,United-States,Never-married,<=50K
43,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
60,Private,Craft-repair,White,Male,HS-grad,England,Married-civ-spouse,>50K
28,State-gov,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
35,Private,Farming-fishing,White,Male,1st-4th,Mexico,Married-civ-spouse,<=50K
41,Federal-gov,Other-service,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Female,9th,Mexico,Never-married,<=50K
49,Private,Adm-clerical,Asian-Pac-Islander,Female,Assoc-acdm,Philippines,Never-married,<=50K
80,Federal-gov,Adm-clerical,White,Female,HS-grad,United-States,Widowed,<=50K
50,Self-emp-not-inc,Sales,White,Male,HS-grad,Ecuador,Married-civ-spouse,<=50K
23,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
27,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
49,State-gov,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
48,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
41,Private,Exec-managerial,White,Female,Some-college,United-States,Never-married,<=50K
41,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
27,Private,Sales,White,Female,Preschool,United-States,Divorced,<=50K
65,Private,Exec-managerial,White,Female,Masters,United-States,Married-civ-spouse,>50K
25,Private,Exec-managerial,White,Female,HS-grad,United-States,Divorced,<=50K
39,Private,Craft-repair,White,Male,Masters,United-States,Married-civ-spouse,>50K
37,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Sales,White,Female,Prof-school,Japan,Never-married,<=50K
41,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
53,Private,Adm-clerical,Black,Male,HS-grad,Columbia,Never-married,<=50K
90,State-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
36,State-gov,Prof-specialty,Black,Female,Some-college,United-States,Never-married,<=50K
23,Private,Handlers-cleaners,Asian-Pac-Islander,Female,HS-grad,Greece,Never-married,<=50K
29,Private,Tech-support,White,Female,Bachelors,United-States,Divorced,<=50K
21,State-gov,Adm-clerical,White,Male,HS-grad,United-States,Never-married,<=50K
89,Private,Protective-serv,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,White,Female,Some-college,United-States,Never-married,<=50K
72,Private,Machine-op-inspct,White,Female,7th-8th,United-States,Widowed,<=50K
74,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Divorced,<=50K
23,Private,Adm-clerical,White,Male,9th,United-States,Married-civ-spouse,<=50K
71,Private,Machine-op-inspct,White,Male,11th,United-States,Never-married,<=50K
17,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
34,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-spouse-absent,>50K
46,Self-emp-not-inc,Adm-clerical,White,Male,Assoc-acdm,United-States,Never-married,<=50K
25,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
43,Private,Exec-managerial,White,Female,Bachelors,United-States,Divorced,<=50K
46,Private,Handlers-cleaners,White,Male,11th,United-States,Never-married,<=50K
40,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
35,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
50,Local-gov,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
31,Private,Exec-managerial,White,Male,Masters,China,Married-civ-spouse,>50K
55,Private,Machine-op-inspct,Other,Female,HS-grad,Italy,Divorced,<=50K
55,Private,Tech-support,White,Female,1st-4th,United-States,Married-civ-spouse,<=50K
47,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
37,Private,Handlers-cleaners,White,Male,11th,United-States,Never-married,<=50K
17,State-gov,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,<=50K
67,Private,Tech-support,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
29,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
52,Private,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
57,Self-emp-inc,Sales,White,Male,5th-6th,United-States,Married-civ-spouse,<=50K
34,Private,Prof-specialty,White,Female,Assoc-acdm,United-States,Divorced,<=50K
36,Self-emp-not-inc,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Farming-fishing,White,Male,10th,United-States,Never-married,<=50K
27,Private,Craft-repair,White,Male,7th-8th,Poland,Married-civ-spouse,<=50K
53,Private,Sales,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
17,State-gov,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
49,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
28,Private,Exec-managerial,White,Male,Doctorate,United-States,Divorced,>50K
35,Private,Prof-specialty,White,Female,Masters,United-States,Never-married,<=50K
52,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
58,Private,Adm-clerical,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
31,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
26,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
26,Private,Handlers-cleaners,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,Ecuador,Never-married,<=50K
17,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
37,Self-emp-not-inc,Craft-repair,White,Male,Preschool,United-States,Married-civ-spouse,<=50K
28,Private,Craft-repair,White,Male,HS-grad,Trinadad&Tobago,Never-married,<=50K
73,Self-emp-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
67,Private,Exec-managerial,White,Male,Some-college,Guatemala,Never-married,<=50K
36,Private,Exec-managerial,Asian-Pac-Islander,Male,Some-college,Italy,Never-married,<=50K
46,Private,Prof-specialty,White,Male,Some-college,United-States,Never-married,<=50K
28,Local-gov,Prof-specialty,White,Female,12th,United-States,Never-married,<=50K
32,Private,Exec-managerial,White,Female,Doctorate,United-States,Married-civ-spouse,>50K
39,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
17,Local-gov,Other-service,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
61,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
19,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,>50K
21,Local-gov,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
54,Private,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
45,Private,Prof-specialty,White,Male,Some-college,Guatemala,Married-civ-spouse,<=50K
84,Self-emp-not-inc,Farming-fishing,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
17,Local-gov,Handlers-cleaners,Black,Male,10th,United-States,Never-married,<=50K
90,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
54,Private,Exec-managerial,White,Female,Some-college,United-States,Never-married,<=50K
36,Private,Prof-specialty,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
28,Local-gov,Protective-serv,White,Male,Some-college,United-States,Married-civ-spouse,>50K
31,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
38,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
21,Private,Sales,White,Male,Masters,United-States,Married-civ-spouse,>50K
24,Private,Handlers-cleaners,Black,Male,9th,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,Assoc-voc,United-States,Never-married,<=50K
41,Private,Craft-repair,White,Male,HS-grad,Poland,Married-spouse-absent,<=50K
53,Private,Craft-repair,Black,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
17,Private,Adm-clerical,White,Female,11th,United-States,Never-married,<=50K
45,Private,Machine-op-inspct,White,Male,11th,Puerto-Rico,Married-civ-spouse,<=50K
46,Local-gov,Armed-Forces,White,Female,Masters,United-States,Divorced,>50K
47,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
57,Self-emp-inc,Sales,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
37,Without-pay,Transport-moving,White,Male,1st-4th,Mexico,Married-civ-spouse,<=50K
36,Local-gov,Other-service,Black,Male,11th,Japan,Divorced,<=50K
36,Private,Transport-moving,White,Male,11th,Columbia,Married-civ-spouse,<=50K
35,State-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
60,Private,Handlers-cleaners,White,Female,12th,United-States,Widowed,<=50K
30,Private,Prof-specialty,White,Female,Assoc-voc,United-States,Never-married,<=50K
17,Federal-gov,Prof-specialty,Amer-Indian-Eskimo,Female,11th,United-States,Widowed,<=50K
69,Self-emp-inc,Exec-managerial,White,Female,7th-8th,United-States,Widowed,<=50K
26,Private,Sales,White,Male,HS-grad,Outlying-US(Guam-USVI-etc),Married-civ-spouse,>50K
49,Private,Prof-specialty,White,Female,Prof-school,United-States,Never-married,>50K
39,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
50,Private,Exec-managerial,Asian-Pac-Islander,Male,Some-college,United-States,Married-civ-spouse,>50K
43,Self-emp-not-inc,Transport-moving,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
53,Private,Craft-repair,Amer-Indian-Eskimo,Male,Some-college,Haiti,Never-married,<=50K
45,Private,Machine-op-inspct,White,Male,5th-6th,El-Salvador,Married-civ-spouse,<=50K
30,Private,Sales,White,Male,Bachelors,Mexico,Married-civ-spouse,<=50K
46,Self-emp-not-inc,Prof-specialty,White,Female,Masters,United-States,Widowed,<=50K
41,Private,Exec-managerial,Black,Female,Masters,United-States,Married-civ-spouse,>50K
18,Private,Transport-moving,White,Male,9th,Canada,Never-married,<=50K
85,Private,Prof-specialty,White,Female,Masters,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
50,State-gov,Prof-specialty,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
18,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
43,Private,Adm-clerical,White,Female,Bachelors,United-States,Separated,<=50K
26,Private,Other-service,Black,Female,Some-college,Haiti,Never-married,<=50K
68,Self-emp-inc,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,<=50K
41,Local-gov,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
90,Private,Craft-repair,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
43,Private,Exec-managerial,White,Female,Assoc-acdm,Ecuador,Never-married,<=50K
59,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
36,Private,Craft-repair,White,Male,10th,United-States,Never-married,<=50K
42,State-gov,Prof-specialty,White,Female,Masters,United-States,Separated,<=50K
50,Private,Exec-managerial,White,Female,HS-grad,France,Married-civ-spouse,>50K
89,State-gov,Adm-clerical,White,Female,Bachelors,United-States,Never-married,<=50K
52,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
51,Private,Protective-serv,Black,Male,Bachelors,United-States,Married-civ-spouse,>50K
32,Self-emp-not-inc,Farming-fishing,White,Male,Masters,United-States,Never-married,<=50K
17,Self-emp-inc,Exec-managerial,White,Female,Some-college,United-States,Never-married,<=50K
27,State-gov,Craft-repair,White,Male,Assoc-voc,United-States,Never-married,<=50K
39,Local-gov,Prof-specialty,White,Male,Assoc-acdm,United-States,Never-married,<=50K
58,Private,Handlers-cleaners,White,Female,10th,Thailand,Divorced,<=50K
90,Private,Handlers-cleaners,White,Male,HS-grad,Cuba,Never-married,<=50K
60,Private,Adm-clerical,White,Female,7th-8th,United-States,Divorced,<=50K
42,Federal-gov,Adm-clerical,White,Female,Masters,United-States,Married-civ-spouse,>50K
49,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Married-civ-spouse,<=50K
51,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
17,Private,Prof-specialty,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
51,Private,Exec-managerial,White,Female,Assoc-acdm,United-States,Never-married,>50K
47,Private,Priv-house-serv,White,Male,Bachelors,United-States,Never-married,>50K
25,Private,Craft-repair,White,Male,Assoc-voc,Japan,Married-civ-spouse,<=50K
20,Private,Sales,White,Female,Assoc-acdm,United-States,Never-married,<=50K
29,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
47,Self-emp-inc,Exec-managerial,White,Female,Bachelors,United-States,Divorced,>50K
43,Private,Adm-clerical,White,Male,Some-college,United-States,Never-married,>50K
53,Local-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
40,Federal-gov,Prof-specialty,White,Female,Assoc-acdm,United-States,Separated,>50K
25,Private,Craft-repair,White,Male,11th,United-States,Never-married,<=50K
43,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
31,Private,Other-service,Asian-Pac-Islander,Female,HS-grad,United-States,Never-married,<=50K
36,Private,Adm-clerical,White,Male,Bachelors,United-States,Divorced,<=50K
47,Private,Sales,White,Female,Some-college,United-States,Divorced,<=50K
31,Private,Prof-specialty,White,Female,Masters,United-States,Never-married,>50K
32,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
38,Self-emp-not-inc,Other-service,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
51,Private,Sales,White,Male,Masters,United-States,Married-civ-spouse,>50K
47,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
63,Private,Sales,White,Female,11th,United-States,Divorced,<=50K
61,Private,Adm-clerical,White,Female,HS-grad,United-States,Widowed,<=50K
84,Private,Priv-house-serv,White,Female,Assoc-voc,United-States,Widowed,<=50K
24,Private,Exec-managerial,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
53,Local-gov,Transport-moving,White,Male,5th-6th,Honduras,Married-civ-spouse,<=50K
50,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
77,Private,Craft-repair,White,Male,9th,Cambodia,Married-civ-spouse,<=50K
36,State-gov,Prof-specialty,White,Female,Prof-school,South,Never-married,<=50K
48,Private,Machine-op-inspct,White,Male,12th,United-States,Married-civ-spouse,<=50K
35,Private,Exec-managerial,White,Male,HS-grad,United-States,Divorced,<=50K
48,Local-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,<=50K
71,Private,Craft-repair,White,Male,HS-grad,United-States,Widowed,<=50K
30,State-gov,Adm-clerical,White,Female,Some-college,Scotland,Never-married,<=50K
50,Private,Craft-repair,White,Male,HS-grad,Nicaragua,Married-civ-spouse,<=50K
17,Private,Sales,White,Female,HS-grad,United-States,Widowed,<=50K
46,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
70,Local-gov,Prof-specialty,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
75,Self-emp-not-inc,Transport-moving,White,Male,Masters,United-States,Married-civ-spouse,<=50K
90,Private,Priv-house-serv,White,Female,HS-grad,United-States,Widowed,<=50K
58,Private,Exec-managerial,White,Male,Assoc-voc,United-States,Never-married,>50K
17,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,Germany,Married-civ-spouse,<=50K
79,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
36,Private,Prof-specialty,Black,Male,Masters,United-States,Married-civ-spouse,>50K
30,Local-gov,Craft-repair,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
18,Private,Exec-managerial,White,Female,Preschool,United-States,Never-married,>50K
17,Private,Farming-fishing,White,Male,Preschool,Mexico,Never-married,<=50K
66,Self-emp-not-inc,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Self-emp-inc,Sales,White,Male,HS-grad,United-States,Never-married,<=50K
38,Private,Other-service,Black,Female,7th-8th,United-States,Never-married,<=50K
17,Federal-gov,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
71,Private,Tech-support,White,Male,Some-college,United-States,Divorced,<=50K
43,Private,Adm-clerical,White,Female,HS-grad,Jamaica,Never-married,<=50K
17,Federal-gov,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
33,Private,Protective-serv,White,Male,Masters,United-States,Married-civ-spouse,>50K
25,Self-emp-not-inc,Sales,White,Male,Preschool,Mexico,Married-civ-spouse,<=50K
47,Private,Sales,Other,Female,Bachelors,United-States,Never-married,>50K
17,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
19,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
30,Private,Exec-managerial,White,Male,Assoc-acdm,United-States,Never-married,<=50K
17,Private,Machine-op-inspct,Black,Male,Some-college,United-States,Divorced,<=50K
37,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
28,Local-gov,Tech-support,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
34,Local-gov,Protective-serv,White,Male,Some-college,United-States,Married-civ-spouse,>50K
57,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
23,Private,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
47,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
40,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
64,Self-emp-not-inc,Sales,White,Male,7th-8th,Japan,Married-civ-spouse,<=50K
21,Private,Transport-moving,White,Male,9th,Nicaragua,Married-civ-spouse,<=50K
47,Self-emp-not-inc,Prof-specialty,White,Male,Doctorate,Puerto-Rico,Divorced,>50K
45,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
58,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
48,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
81,Self-emp-not-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Adm-clerical,Asian-Pac-Islander,Female,Some-college,Philippines,Never-married,<=50K
42,Private,Craft-repair,White,Male,HS-grad,Iran,Married-civ-spouse,<=50K
68,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
19,Private,Craft-repair,White,Male,HS-grad,Cuba,Married-civ-spouse,<=50K
24,Private,Sales,White,Female,Some-college,United-States,Divorced,<=50K
42,Private,Craft-repair,Other,Male,HS-grad,Puerto-Rico,Never-married,<=50K
77,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Adm-clerical,Asian-Pac-Islander,Female,Some-college,United-States,Never-married,<=50K
36,Self-emp-not-inc,Sales,Black,Female,Assoc-voc,United-States,Divorced,<=50K
23,Private,Machine-op-inspct,White,Male,10th,Mexico,Never-married,<=50K
30,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Divorced,<=50K
47,Self-emp-not-inc,Sales,White,Male,Bachelors,Taiwan,Married-civ-spouse,<=50K
39,Private,Handlers-cleaners,White,Male,5th-6th,Mexico,Never-married,<=50K
17,Private,Prof-specialty,White,Female,9th,United-States,Never-married,<=50K
30,Private,Adm-clerical,White,Female,Assoc-voc,Vietnam,Married-civ-spouse,<=50K
25,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
33,Private,Prof-specialty,Black,Female,HS-grad,United-States,Never-married,<=50K
72,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
58,Private,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
32,State-gov,Adm-clerical,Black,Female,Bachelors,United-States,Divorced,<=50K
70,Private,Priv-house-serv,Asian-Pac-Islander,Female,HS-grad,United-States,Separated,<=50K
37,State-gov,Exec-managerial,Black,Female,Assoc-voc,Ecuador,Never-married,<=50K
34,Private,Adm-clerical,White,Male,Some-college,United-States,Never-married,<=50K
35,Private,Machine-op-inspct,Black,Female,12th,United-States,Never-married,<=50K
39,Private,Prof-specialty,White,Female,12th,Taiwan,Never-married,<=50K
23,Private,Sales,White,Male,Some-college,United-States,Separated,<=50K
64,Private,Adm-clerical,White,Female,HS-grad,United-States,Married-AF-spouse,<=50K
17,Private,Adm-clerical,White,Female,11th,United-States,Never-married,<=50K
58,Private,Other-service,White,Female,9th,Canada,Separated,<=50K
17,Private,Other-service,White,Female,HS-grad,Puerto-Rico,Never-married,<=50K
54,Private,Adm-clerical,White,Male,Bachelors,Scotland,Married-civ-spouse,<=50K
17,Local-gov,Other-service,White,Female,Some-college,England,Never-married,<=50K
68,Private,Machine-op-inspct,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Adm-clerical,White,Female,11th,United-States,Never-married,<=50K
69,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,State-gov,Craft-repair,Asian-Pac-Islander,Male,Doctorate,India,Married-civ-spouse,>50K
41,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
33,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
52,Private,Sales,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
45,Local-gov,Farming-fishing,White,Male,Some-college,United-States,Widowed,<=50K
73,Local-gov,Exec-managerial,White,Female,7th-8th,United-States,Divorced,<=50K
35,Private,Craft-repair,Black,Male,Bachelors,United-States,Married-civ-spouse,>50K
20,Private,Adm-clerical,White,Female,HS-grad,Vietnam,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
57,Local-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
36,Federal-gov,Exec-managerial,White,Male,Masters,United-States,Never-married,<=50K
53,Private,Machine-op-inspct,White,Male,11th,United-States,Married-civ-spouse,<=50K
63,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
43,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
41,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
26,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
44,Private,Adm-clerical,White,Female,9th,United-States,Separated,<=50K
54,Private,Exec-managerial,Asian-Pac-Islander,Male,HS-grad,Philippines,Never-married,<=50K
41,Private,Farming-fishing,White,Female,Some-college,United-States,Never-married,<=50K
45,Federal-gov,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
22,Private,Machine-op-inspct,White,Female,1st-4th,Mexico,Divorced,<=50K
17,Private,Machine-op-inspct,Black,Male,11th,Laos,Married-civ-spouse,<=50K
17,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
44,Private,Exec-managerial,White,Female,Some-college,Scotland,Never-married,<=50K
63,Self-emp-not-inc,Farming-fishing,White,Female,HS-grad,United-States,Widowed,<=50K
38,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Exec-managerial,Black,Female,Bachelors,United-States,Never-married,<=50K
37,Private,Priv-house-serv,White,Female,5th-6th,El-Salvador,Married-civ-spouse,<=50K
17,State-gov,Adm-clerical,White,Female,HS-grad,Taiwan,Widowed,<=50K
26,Local-gov,Prof-specialty,White,Female,Prof-school,United-States,Never-married,<=50K
44,Private,Prof-specialty,White,Female,Assoc-voc,United-States,Divorced,<=50K
17,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Exec-managerial,White,Female,Some-college,United-States,Married-spouse-absent,<=50K
41,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
23,Private,Adm-clerical,White,Male,HS-grad,Nicaragua,Never-married,<=50K
39,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
56,Private,Adm-clerical,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,Some-college,United-States,Never-married,<=50K
36,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
60,Private,Adm-clerical,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,Black,Male,Some-college,Guatemala,Never-married,<=50K
64,Private,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
17,Private,Sales,White,Female,12th,United-States,Divorced,<=50K
51,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
23,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
55,Private,Adm-clerical,White,Male,Bachelors,United-States,Never-married,<=50K
41,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
37,Private,Other-service,Black,Male,HS-grad,United-States,Never-married,<=50K
69,Private,Exec-managerial,Asian-Pac-Islander,Male,Some-college,Ireland,Married-civ-spouse,<=50K
40,Private,Prof-specialty,White,Male,Some-college,Canada,Married-civ-spouse,>50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Separated,<=50K
69,Private,Prof-specialty,White,Female,Bachelors,United-States,Divorced,<=50K
17,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
57,Private,Protective-serv,White,Female,Some-college,United-States,Divorced,<=50K
27,Private,Sales,Asian-Pac-Islander,Male,Some-college,India,Never-married,<=50K
37,Self-emp-inc,Exec-managerial,White,Male,Some-college,Scotland,Married-civ-spouse,>50K
60,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
19,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
72,Private,Other-service,Black,Male,Doctorate,United-States,Married-civ-spouse,<=50K
37,Private,Sales,White,Male,HS-grad,El-Salvador,Never-married,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
38,Self-emp-not-inc,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
28,State-gov,Protective-serv,White,Male,Bachelors,Honduras,Married-civ-spouse,>50K
39,Private,Other-service,White,Female,Assoc-voc,United-States,Never-married,<=50K
