age,workclass,occupation,race,sex,education,native-country,marital-status,income
17,Self-emp-inc,Tech-support,Black,Female,Some-college,Puerto-Rico,Married-civ-spouse,>50K
90,Without-pay,Handlers-cleaners,Amer-Indian-Eskimo,Male,10th,Poland,Married-civ-spouse,>50K
17,Private,Tech-support,White,Male,1st-4th,Guatemala,Married-civ-spouse,<=50K
48,Self-emp-inc,Armed-Forces,Other,Male,10th,El-Salvador,Married-spouse-absent,<=50K
76,Federal-gov,Prof-specialty,White,Male,1st-4th,England,Married-civ-spouse,>50K
44,Private,Exec-managerial,Amer-Indian-Eskimo,Female,Bachelors,Holand-Netherlands,Separated,<=50K
17,Private,Handlers-cleaners,Other,Male,Preschool,Iran,Divorced,<=50K
89,Without-pay,Exec-managerial,White,Female,Assoc-voc,France,Divorced,>50K
17,Private,Transport-moving,Amer-Indian-Eskimo,Female,12th,Honduras,Widowed,>50K
17,Self-emp-inc,Adm-clerical,Amer-Indian-Eskimo,Male,7th-8th,Hong,Never-married,<=50K
90,State-gov,Transport-moving,White,Female,Assoc-voc,United-States,Divorced,>50K
90,Local-gov,Sales,Amer-Indian-Eskimo,Male,11th,Outlying-US(Guam-USVI-etc),Married-spouse-absent,<=50K
62,Private,Armed-Forces,White,Female,Some-college,United-States,Widowed,<=50K
90,Private,Prof-specialty,Asian-Pac-Islander,Male,Assoc-voc,Cuba,Widowed,>50K
90,State-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,Masters,Philippines,Divorced,>50K
44,Private,Handlers-cleaners,Other,Female,HS-grad,United-States,Never-married,<=50K
50,Self-emp-not-inc,Transport-moving,White,Female,Preschool,Puerto-Rico,Separated,>50K
17,State-gov,Prof-specialty,Amer-Indian-Eskimo,Female,5th-6th,Vietnam,Married-AF-spouse,<=50K
90,Self-emp-not-inc,Farming-fishing,White,Male,Assoc-acdm,India,Married-civ-spouse,>50K
17,Self-emp-not-inc,Armed-Forces,Black,Male,HS-grad,Guatemala,Never-married,>50K
84,Private,Prof-specialty,Black,Female,Bachelors,Ireland,Married-spouse-absent,<=50K
90,Private,Other-service,White,Female,Bachelors,Columbia,Divorced,<=50K
90,Self-emp-inc,Sales,White,Male,Assoc-voc,Mexico,Married-spouse-absent,>50K
27,State-gov,Armed-Forces,White,Male,Masters,Holand-Netherlands,Divorced,<=50K
17,Local-gov,Prof-specialty,White,Female,HS-grad,El-Salvador,Married-civ-spouse,>50K
90,Self-emp-not-inc,Priv-house-serv,White,Female,HS-grad,United-States,Married-AF-spouse,<=50K
17,State-gov,Protective-serv,Amer-Indian-Eskimo,Female,Some-college,Outlying-US(Guam-USVI-etc),Never-married,<=50K
66,Private,Adm-clerical,Black,Female,9th,South,Never-married,<=50K
17,Private,Exec-managerial,Black,Male,9th,Ecuador,Married-AF-spouse,<=50K
17,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,Masters,Hungary,Married-AF-spouse,<=50K
17,Without-pay,Craft-repair,Asian-Pac-Islander,Female,Assoc-acdm,Dominican-Republic,Married-civ-spouse,<=50K
33,Self-emp-inc,Protective-serv,White,Female,HS-grad,Philippines,Married-civ-spouse,>50K
17,Private,Adm-clerical,Black,Male,Bachelors,United-States,Widowed,>50K
90,Private,Armed-Forces,Black,Male,5th-6th,Cuba,Never-married,>50K
37,Federal-gov,Tech-support,Amer-Indian-Eskimo,Female,Bachelors,Ireland,Married-AF-spouse,<=50K
17,Without-pay,Other-service,Amer-Indian-Eskimo,Female,Assoc-voc,Scotland,Married-civ-spouse,<=50K
22,Without-pay,Farming-fishing,White,Male,Masters,Puerto-Rico,Married-civ-spouse,<=50K
17,Without-pay,Farming-fishing,Amer-Indian-Eskimo,Male,HS-grad,Cambodia,Separated,<=50K
38,Self-emp-inc,Prof-specialty,Amer-Indian-Eskimo,Male,HS-grad,Hong,Separated,<=50K
90,Local-gov,Exec-managerial,Asian-Pac-Islander,Female,12th,Portugal,Widowed,<=50K
56,Self-emp-not-inc,Exec-managerial,White,Male,12th,Guatemala,Married-AF-spouse,<=50K
20,Private,Prof-specialty,Other,Male,Doctorate,Germany,Married-AF-spouse,<=50K
44,Self-emp-not-inc,Prof-specialty,White,Female,Bachelors,China,Never-married,<=50K
17,Self-emp-inc,Other-service,White,Female,HS-grad,Jamaica,Divorced,<=50K
17,Self-emp-inc,Exec-managerial,White,Female,Assoc-voc,Hungary,Widowed,>50K
17,Private,Craft-repair,White,Male,Some-college,Hong,Married-civ-spouse,>50K
17,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Male,9th,Ireland,Never-married,<=50K
17,Private,Exec-managerial,Amer-Indian-Eskimo,Female,Masters,Hungary,Divorced,<=50K
90,Federal-gov,Prof-specialty,Black,Male,HS-grad,United-States,Never-married,>50K
90,Self-emp-not-inc,Machine-op-inspct,White,Female,7th-8th,Peru,Divorced,<=50K
17,Local-gov,Craft-repair,White,Male,Prof-school,Greece,Married-spouse-absent,<=50K
90,Local-gov,Exec-managerial,Black,Male,Masters,Columbia,Widowed,<=50K
17,Self-emp-inc,Tech-support,Amer-Indian-Eskimo,Male,10th,Vietnam,Never-married,<=50K
17,Self-emp-not-inc,Priv-house-serv,White,Male,Some-college,Mexico,Married-civ-spouse,>50K
90,Private,Transport-moving,Black,Female,Assoc-acdm,Hong,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Other-service,White,Female,Bachelors,China,Separated,>50K
45,Local-gov,Priv-house-serv,White,Female,5th-6th,Guatemala,Married-civ-spouse,<=50K
89,Local-gov,Transport-moving,White,Male,Doctorate,Japan,Married-civ-spouse,<=50K
17,Private,Exec-managerial,Other,Male,Some-college,India,Divorced,>50K
55,Self-emp-inc,Craft-repair,Asian-Pac-Islander,Male,Bachelors,Peru,Married-civ-spouse,<=50K
17,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,Masters,Puerto-Rico,Married-civ-spouse,>50K
75,Private,Sales,White,Male,Assoc-voc,Dominican-Republic,Divorced,<=50K
45,Federal-gov,Armed-Forces,Amer-Indian-Eskimo,Female,Assoc-voc,Ireland,Married-civ-spouse,>50K
39,Private,Adm-clerical,Black,Male,9th,Cuba,Widowed,>50K
90,Local-gov,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,Puerto-Rico,Married-spouse-absent,>50K
17,Local-gov,Sales,White,Male,11th,Hong,Married-civ-spouse,<=50K
17,Private,Exec-managerial,Asian-Pac-Islander,Male,Preschool,Outlying-US(Guam-USVI-etc),Married-civ-spouse,<=50K
90,Federal-gov,Machine-op-inspct,White,Female,Masters,Scotland,Never-married,<=50K
90,Private,Handlers-cleaners,White,Female,9th,Haiti,Married-civ-spouse,<=50K
53,Without-pay,Transport-moving,Black,Female,7th-8th,Holand-Netherlands,Married-spouse-absent,<=50K
90,Federal-gov,Protective-serv,White,Male,Assoc-acdm,Outlying-US(Guam-USVI-etc),Divorced,>50K
51,Local-gov,Farming-fishing,White,Female,HS-grad,Hungary,Divorced,>50K
17,Federal-gov,Adm-clerical,White,Male,Doctorate,United-States,Married-spouse-absent,>50K
90,Local-gov,Transport-moving,Amer-Indian-Eskimo,Female,Some-college,Portugal,Married-spouse-absent,>50K
17,Private,Sales,Other,Male,HS-grad,Cambodia,Married-AF-spouse,<=50K
17,Private,Other-service,Amer-Indian-Eskimo,Female,Preschool,China,Widowed,<=50K
90,Private,Exec-managerial,White,Female,Bachelors,United-States,Divorced,<=50K
59,State-gov,Adm-clerical,Asian-Pac-Islander,Female,Doctorate,Mexico,Never-married,<=50K
32,Federal-gov,Exec-managerial,White,Female,7th-8th,Cambodia,Separated,>50K
31,Self-emp-inc,Prof-specialty,Black,Male,Masters,Holand-Netherlands,Married-AF-spouse,>50K
90,Without-pay,Exec-managerial,Other,Male,1st-4th,Iran,Separated,>50K
17,Self-emp-inc,Adm-clerical,Black,Female,Some-college,Taiwan,Widowed,>50K
90,Local-gov,Protective-serv,Other,Male,Assoc-acdm,Honduras,Divorced,>50K
17,Without-pay,Tech-support,White,Male,Prof-school,Trinadad&Tobago,Married-spouse-absent,<=50K
57,Private,Priv-house-serv,Black,Female,Masters,Greece,Married-spouse-absent,<=50K
63,Local-gov,Sales,White,Male,Masters,Taiwan,Married-AF-spouse,>50K
64,Without-pay,Exec-managerial,White,Male,11th,Jamaica,Never-married,<=50K
17,Federal-gov,Machine-op-inspct,Black,Male,11th,Hong,Separated,<=50K
17,Federal-gov,Tech-support,Black,Female,1st-4th,Hong,Divorced,<=50K
90,Self-emp-not-inc,Sales,Black,Female,5th-6th,Hong,Widowed,<=50K
17,Self-emp-not-inc,Farming-fishing,Black,Male,Bachelors,United-States,Married-civ-spouse,<=50K
17,Private,Handlers-cleaners,Amer-Indian-Eskimo,Male,1st-4th,Peru,Divorced,>50K
17,Local-gov,Priv-house-serv,White,Female,HS-grad,France,Never-married,<=50K
23,Self-emp-not-inc,Transport-moving,Asian-Pac-Islander,Male,Doctorate,Japan,Married-civ-spouse,<=50K
60,Local-gov,Sales,White,Female,Assoc-acdm,Puerto-Rico,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Craft-repair,Other,Female,5th-6th,Poland,Widowed,<=50K
17,Local-gov,Adm-clerical,Black,Female,Prof-school,Hong,Married-AF-spouse,<=50K
90,Without-pay,Craft-repair,Amer-Indian-Eskimo,Female,Masters,Taiwan,Never-married,>50K
90,Federal-gov,Armed-Forces,White,Female,1st-4th,Jamaica,Widowed,<=50K
17,Local-gov,Priv-house-serv,Black,Male,7th-8th,Italy,Married-civ-spouse,<=50K
90,Local-gov,Farming-fishing,Black,Female,HS-grad,Vietnam,Never-married,<=50K
44,Local-gov,Protective-serv,Amer-Indian-Eskimo,Male,HS-grad,Guatemala,Married-spouse-absent,>50K
90,Federal-gov,Sales,Asian-Pac-Islander,Male,11th,Guatemala,Never-married,>50K
52,State-gov,Craft-repair,White,Female,HS-grad,Ecuador,Never-married,>50K
80,Private,Exec-managerial,Amer-Indian-Eskimo,Female,10th,El-Salvador,Divorced,<=50K
17,Self-emp-not-inc,Machine-op-inspct,White,Female,Some-college,Greece,Widowed,<=50K
60,Self-emp-inc,Handlers-cleaners,White,Male,Assoc-acdm,Scotland,Married-civ-spouse,<=50K
17,Without-pay,Exec-managerial,White,Female,Assoc-voc,China,Married-civ-spouse,<=50K
41,Federal-gov,Handlers-cleaners,White,Male,12th,Columbia,Never-married,>50K
17,Self-emp-not-inc,Prof-specialty,White,Female,9th,United-States,Married-civ-spouse,<=50K
76,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Male,Some-college,Canada,Separated,>50K
40,Self-emp-inc,Sales,Black,Male,Prof-school,India,Married-civ-spouse,<=50K
18,Without-pay,Exec-managerial,Asian-Pac-Islander,Female,Assoc-acdm,Nicaragua,Widowed,<=50K
78,Without-pay,Farming-fishing,Black,Female,Assoc-voc,Peru,Widowed,>50K
58,Local-gov,Transport-moving,Black,Male,5th-6th,France,Married-spouse-absent,<=50K
27,Local-gov,Prof-specialty,Asian-Pac-Islander,Female,Some-college,Haiti,Never-married,>50K
40,Self-emp-not-inc,Machine-op-inspct,Asian-Pac-Islander,Male,Assoc-acdm,Hungary,Divorced,<=50K
90,Private,Other-service,Asian-Pac-Islander,Male,Preschool,Scotland,Never-married,<=50K
22,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Female,10th,Nicaragua,Never-married,<=50K
17,Local-gov,Machine-op-inspct,White,Male,Assoc-acdm,Italy,Divorced,<=50K
17,Local-gov,Craft-repair,White,Male,HS-grad,India,Married-spouse-absent,>50K
61,Self-emp-inc,Machine-op-inspct,Asian-Pac-Islander,Male,9th,Trinadad&Tobago,Separated,<=50K
71,Self-emp-inc,Adm-clerical,Other,Female,Preschool,Columbia,Never-married,<=50K
90,Federal-gov,Adm-clerical,Other,Male,HS-grad,Portugal,Divorced,<=50K
19,Local-gov,Machine-op-inspct,White,Male,Prof-school,Mexico,Widowed,>50K
90,Private,Farming-fishing,White,Male,10th,Puerto-Rico,Widowed,<=50K
17,Self-emp-inc,Tech-support,Amer-Indian-Eskimo,Male,7th-8th,Iran,Married-civ-spouse,<=50K
17,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Female,Doctorate,Honduras,Never-married,<=50K
17,State-gov,Adm-clerical,Amer-Indian-Eskimo,Male,Preschool,Guatemala,Married-civ-spouse,>50K
17,Self-emp-inc,Farming-fishing,Amer-Indian-Eskimo,Female,Bachelors,Philippines,Separated,>50K
17,Self-emp-inc,Armed-Forces,Other,Female,11th,Jamaica,Never-married,<=50K
17,Federal-gov,Exec-managerial,White,Male,HS-grad,Poland,Married-AF-spouse,<=50K
90,Self-emp-inc,Machine-op-inspct,White,Male,Assoc-acdm,Guatemala,Married-AF-spouse,>50K
17,Self-emp-not-inc,Priv-house-serv,White,Male,HS-grad,Japan,Divorced,>50K
17,Self-emp-not-inc,Craft-repair,Black,Male,Masters,Taiwan,Married-spouse-absent,<=50K
90,Without-pay,Adm-clerical,White,Male,1st-4th,Dominican-Republic,Divorced,>50K
90,Without-pay,Craft-repair,White,Male,HS-grad,Thailand,Divorced,>50K
17,Self-emp-inc,Handlers-cleaners,Black,Female,11th,Trinadad&Tobago,Separated,>50K
90,Private,Farming-fishing,White,Male,11th,China,Never-married,>50K
90,Private,Protective-serv,Asian-Pac-Islander,Male,Some-college,Ecuador,Married-AF-spouse,<=50K
17,Federal-gov,Transport-moving,Asian-Pac-Islander,Female,Assoc-acdm,Haiti,Married-civ-spouse,<=50K
32,Private,Craft-repair,White,Female,5th-6th,Yugoslavia,Married-civ-spouse,>50K
17,Self-emp-not-inc,Craft-repair,White,Female,1st-4th,United-States,Never-married,<=50K
56,Private,Handlers-cleaners,White,Female,12th,Vietnam,Divorced,<=50K
90,Private,Prof-specialty,White,Female,Bachelors,Peru,Married-AF-spouse,<=50K
60,Self-emp-inc,Farming-fishing,White,Male,Preschool,United-States,Married-civ-spouse,<=50K
17,Self-emp-inc,Machine-op-inspct,Other,Female,Preschool,Nicaragua,Married-AF-spouse,<=50K
17,Local-gov,Protective-serv,Black,Female,Prof-school,Puerto-Rico,Divorced,<=50K
17,Self-emp-not-inc,Craft-repair,Amer-Indian-Eskimo,Female,10th,Dominican-Republic,Divorced,<=50K
17,Private,Handlers-cleaners,White,Male,Bachelors,Cambodia,Never-married,<=50K
17,Self-emp-inc,Craft-repair,Other,Female,9th,Peru,Never-married,<=50K
77,Self-emp-inc,Adm-clerical,White,Male,Preschool,India,Married-civ-spouse,<=50K
87,Local-gov,Sales,Asian-Pac-Islander,Female,Some-college,Hong,Never-married,<=50K
32,Self-emp-not-inc,Priv-house-serv,Amer-Indian-Eskimo,Female,Some-college,Germany,Married-AF-spouse,<=50K
25,State-gov,Prof-specialty,Other,Male,12th,Cambodia,Never-married,<=50K
60,Without-pay,Craft-repair,Other,Male,7th-8th,China,Married-spouse-absent,>50K
50,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,9th,Italy,Separated,>50K
17,Private,Armed-Forces,Other,Female,10th,China,Married-civ-spouse,<=50K
88,Federal-gov,Protective-serv,White,Male,9th,United-States,Married-civ-spouse,<=50K
90,State-gov,Sales,White,Female,Prof-school,Portugal,Married-spouse-absent,<=50K
17,Without-pay,Adm-clerical,White,Male,11th,Columbia,Married-civ-spouse,>50K
17,Self-emp-inc,Machine-op-inspct,Black,Female,9th,Yugoslavia,Married-AF-spouse,<=50K
90,Without-pay,Craft-repair,White,Male,9th,Peru,Divorced,>50K
17,Self-emp-not-inc,Armed-Forces,Asian-Pac-Islander,Male,Doctorate,Laos,Married-AF-spouse,<=50K
90,Self-emp-inc,Protective-serv,Other,Male,Assoc-voc,Vietnam,Married-spouse-absent,<=50K
90,Self-emp-inc,Machine-op-inspct,White,Female,Assoc-voc,Hungary,Never-married,<=50K
90,Private,Protective-serv,Black,Female,Prof-school,Haiti,Married-AF-spouse,<=50K
58,Private,Sales,White,Female,Assoc-acdm,Portugal,Married-civ-spouse,>50K
17,Self-emp-not-inc,Farming-fishing,White,Female,Some-college,Laos,Divorced,>50K
90,Private,Craft-repair,White,Male,11th,United-States,Married-AF-spouse,>50K
90,Private,Farming-fishing,Black,Male,11th,Canada,Never-married,<=50K
17,Without-pay,Other-service,Black,Female,HS-grad,Mexico,Separated,>50K
56,State-gov,Farming-fishing,Black,Female,HS-grad,Honduras,Divorced,>50K
27,Federal-gov,Prof-specialty,White,Male,Assoc-voc,Ecuador,Married-spouse-absent,<=50K
56,Without-pay,Farming-fishing,Black,Female,5th-6th,China,Separated,>50K
17,Private,Craft-repair,Other,Male,Prof-school,South,Divorced,>50K
17,Private,Armed-Forces,Black,Male,9th,Peru,Married-spouse-absent,>50K
90,State-gov,Prof-specialty,Other,Female,9th,Japan,Married-spouse-absent,>50K
74,Local-gov,Armed-Forces,Black,Female,Some-college,Holand-Netherlands,Married-spouse-absent,>50K
49,State-gov,Prof-specialty,White,Male,Doctorate,Poland,Never-married,<=50K
17,State-gov,Other-service,White,Female,Preschool,India,Separated,<=50K
17,State-gov,Prof-specialty,White,Male,10th,El-Salvador,Separated,>50K
35,Federal-gov,Craft-repair,Asian-Pac-Islander,Male,11th,Trinadad&Tobago,Married-civ-spouse,>50K
17,Private,Protective-serv,Asian-Pac-Islander,Female,Masters,Nicaragua,Married-civ-spouse,>50K
90,Private,Other-service,Black,Male,HS-grad,Italy,Married-AF-spouse,<=50K
17,Federal-gov,Prof-specialty,White,Female,1st-4th,Puerto-Rico,Married-civ-spouse,>50K
17,Private,Transport-moving,Asian-Pac-Islander,Male,Preschool,Cuba,Separated,<=50K
34,Local-gov,Prof-specialty,White,Male,Assoc-acdm,Hong,Never-married,>50K
17,Private,Exec-managerial,White,Female,HS-grad,Cambodia,Married-spouse-absent,>50K
90,Private,Craft-repair,White,Female,Some-college,Vietnam,Separated,<=50K
17,State-gov,Tech-support,White,Female,10th,El-Salvador,Divorced,<=50K
41,Self-emp-not-inc,Prof-specialty,Black,Male,Prof-school,Vietnam,Never-married,>50K
22,Without-pay,Exec-managerial,White,Male,7th-8th,Trinadad&Tobago,Divorced,<=50K
17,Private,Transport-moving,Asian-Pac-Islander,Male,Preschool,Ecuador,Never-married,<=50K
90,Self-emp-not-inc,Machine-op-inspct,White,Male,10th,Columbia,Never-married,<=50K
17,Private,Protective-serv,Other,Female,Prof-school,Philippines,Divorced,<=50K
17,Federal-gov,Sales,White,Male,Bachelors,Hungary,Divorced,<=50K
17,Self-emp-not-inc,Prof-specialty,Black,Male,Bachelors,Philippines,Widowed,<=50K
17,Federal-gov,Other-service,White,Male,Masters,Laos,Married-civ-spouse,>50K
90,Private,Craft-repair,Asian-Pac-Islander,Male,7th-8th,Columbia,Married-AF-spouse,<=50K
17,State-gov,Priv-house-serv,Other,Female,5th-6th,Japan,Separated,>50K
17,Without-pay,Other-service,Amer-Indian-Eskimo,Female,Prof-school,Iran,Separated,<=50K
89,Private,Transport-moving,Other,Female,Prof-school,Hungary,Never-married,>50K
62,Private,Armed-Forces,White,Female,Assoc-acdm,Taiwan,Divorced,<=50K
70,Private,Prof-specialty,Black,Male,Preschool,Ecuador,Separated,<=50K
32,Private,Craft-repair,Black,Male,7th-8th,Greece,Never-married,<=50K
58,Self-emp-not-inc,Adm-clerical,White,Male,11th,Canada,Never-married,<=50K
72,Local-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,Some-college,India,Married-civ-spouse,<=50K
17,Private,Sales,Amer-Indian-Eskimo,Male,HS-grad,Cambodia,Never-married,<=50K
17,Private,Exec-managerial,Black,Female,Assoc-acdm,Honduras,Married-civ-spouse,>50K
17,Private,Tech-support,White,Female,Preschool,Poland,Married-AF-spouse,>50K
81,Local-gov,Other-service,Asian-Pac-Islander,Male,Masters,Scotland,Married-civ-spouse,<=50K
17,State-gov,Sales,Other,Female,Bachelors,Nicaragua,Never-married,<=50K
61,Self-emp-not-inc,Machine-op-inspct,White,Female,9th,El-Salvador,Widowed,<=50K
34,Self-emp-not-inc,Craft-repair,Black,Female,Some-college,Poland,Never-married,>50K
17,Private,Adm-clerical,Asian-Pac-Islander,Female,Masters,Jamaica,Married-AF-spouse,>50K
25,Without-pay,Adm-clerical,Asian-Pac-Islander,Male,Some-college,Haiti,Married-civ-spouse,<=50K
87,Federal-gov,Other-service,White,Male,12th,Scotland,Never-married,<=50K
17,Private,Exec-managerial,Amer-Indian-Eskimo,Male,Doctorate,El-Salvador,Married-civ-spouse,>50K
90,Federal-gov,Craft-repair,Other,Female,12th,Cuba,Married-civ-spouse,<=50K
23,Federal-gov,Prof-specialty,Amer-Indian-Eskimo,Female,10th,Holand-Netherlands,Never-married,<=50K
17,Self-emp-not-inc,Adm-clerical,White,Female,11th,Cambodia,Never-married,<=50K
17,Federal-gov,Priv-house-serv,Black,Female,5th-6th,Nicaragua,Married-civ-spouse,>50K
26,Local-gov,Craft-repair,White,Female,Some-college,Jamaica,Divorced,<=50K
17,Self-emp-inc,Exec-managerial,White,Female,7th-8th,United-States,Married-civ-spouse,>50K
90,State-gov,Armed-Forces,Black,Male,1st-4th,United-States,Married-spouse-absent,>50K
90,Without-pay,Protective-serv,Asian-Pac-Islander,Male,Some-college,Hong,Married-AF-spouse,>50K
17,State-gov,Priv-house-serv,Asian-Pac-Islander,Male,7th-8th,Haiti,Married-spouse-absent,<=50K
43,Self-emp-not-inc,Craft-repair,Asian-Pac-Islander,Male,Preschool,Japan,Married-civ-spouse,<=50K
19,Self-emp-inc,Protective-serv,Other,Male,Some-college,Portugal,Married-civ-spouse,>50K
77,Self-emp-not-inc,Protective-serv,White,Male,Assoc-acdm,Philippines,Married-AF-spouse,>50K
90,State-gov,Sales,White,Female,HS-grad,United-States,Divorced,<=50K
17,Self-emp-inc,Armed-Forces,Black,Female,5th-6th,United-States,Married-civ-spouse,>50K
17,Private,Prof-specialty,Asian-Pac-Islander,Male,Bachelors,India,Married-civ-spouse,<=50K
71,Self-emp-inc,Machine-op-inspct,Asian-Pac-Islander,Male,HS-grad,Guatemala,Married-spouse-absent,<=50K
17,Private,Tech-support,Asian-Pac-Islander,Female,Masters,Nicaragua,Married-civ-spouse,>50K
17,Without-pay,Adm-clerical,Black,Female,HS-grad,South,Divorced,<=50K
90,Federal-gov,Exec-managerial,White,Male,Bachelors,United-States,Divorced,>50K
41,State-gov,Handlers-cleaners,White,Male,7th-8th,Hungary,Never-married,>50K
17,State-gov,Protective-serv,Amer-Indian-Eskimo,Male,Masters,Philippines,Married-civ-spouse,>50K
79,Without-pay,Machine-op-inspct,Black,Female,5th-6th,Trinadad&Tobago,Never-married,<=50K
17,Private,Sales,Asian-Pac-Islander,Male,Some-college,France,Widowed,<=50K
90,Federal-gov,Farming-fishing,Other,Male,5th-6th,Nicaragua,Married-civ-spouse,>50K
23,Self-emp-not-inc,Handlers-cleaners,Black,Male,7th-8th,Mexico,Married-AF-spouse,>50K
19,Federal-gov,Handlers-cleaners,Black,Male,5th-6th,United-States,Widowed,<=50K
47,Federal-gov,Protective-serv,Other,Female,7th-8th,Canada,Married-spouse-absent,<=50K
90,Self-emp-inc,Farming-fishing,Other,Male,HS-grad,Ecuador,Widowed,<=50K
90,Private,Farming-fishing,Asian-Pac-Islander,Male,HS-grad,Portugal,Widowed,<=50K
52,Private,Transport-moving,White,Male,9th,Cuba,Widowed,<=50K
56,Local-gov,Tech-support,Asian-Pac-Islander,Male,Prof-school,Hong,Married-civ-spouse,>50K
17,Local-gov,Adm-clerical,Other,Female,12th,Jamaica,Married-civ-spouse,<=50K
38,Private,Exec-managerial,Asian-Pac-Islander,Female,Bachelors,Germany,Separated,<=50K
17,Self-emp-not-inc,Machine-op-inspct,White,Male,Some-college,Dominican-Republic,Married-AF-spouse,<=50K
19,Federal-gov,Sales,Black,Male,7th-8th,India,Never-married,<=50K
90,Local-gov,Sales,White,Female,9th,Ireland,Never-married,>50K
90,Self-emp-inc,Sales,White,Male,HS-grad,Guatemala,Divorced,<=50K
52,Local-gov,Transport-moving,Black,Male,Preschool,Jamaica,Divorced,<=50K
17,Private,Machine-op-inspct,Black,Male,Assoc-voc,Hong,Never-married,<=50K
32,Without-pay,Sales,White,Female,Doctorate,India,Married-spouse-absent,>50K
17,Private,Handlers-cleaners,White,Male,Masters,Haiti,Married-civ-spouse,<=50K
17,State-gov,Protective-serv,White,Male,Doctorate,Thailand,Widowed,<=50K
17,Self-emp-inc,Exec-managerial,White,Female,10th,Philippines,Married-AF-spouse,>50K
90,State-gov,Craft-repair,White,Male,Preschool,United-States,Widowed,<=50K
17,Private,Transport-moving,Amer-Indian-Eskimo,Male,HS-grad,United-States,Widowed,<=50K
90,State-gov,Craft-repair,Other,Female,Some-college,Puerto-Rico,Widowed,<=50K
17,Private,Sales,Black,Female,11th,Outlying-US(Guam-USVI-etc),Never-married,>50K
43,Private,Tech-support,Other,Male,Assoc-acdm,South,Married-spouse-absent,>50K
17,Private,Priv-house-serv,White,Male,9th,United-States,Widowed,<=50K
17,Self-emp-inc,Sales,White,Female,Prof-school,Jamaica,Divorced,<=50K
71,Federal-gov,Prof-specialty,Amer-Indian-Eskimo,Male,Assoc-acdm,China,Separated,>50K
21,Private,Machine-op-inspct,Black,Male,Assoc-acdm,Vietnam,Divorced,>50K
90,Federal-gov,Handlers-cleaners,White,Male,10th,Poland,Never-married,>50K
90,Private,Machine-op-inspct,Asian-Pac-Islander,Male,Preschool,England,Divorced,<=50K
90,Self-emp-not-inc,Sales,Amer-Indian-Eskimo,Female,Doctorate,Hungary,Married-spouse-absent,>50K
67,Private,Transport-moving,White,Male,HS-grad,Trinadad&Tobago,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Priv-house-serv,Black,Male,Prof-school,Philippines,Married-civ-spouse,>50K
72,Private,Other-service,Asian-Pac-Islander,Male,1st-4th,Puerto-Rico,Widowed,<=50K
17,State-gov,Adm-clerical,White,Male,11th,Germany,Married-AF-spouse,<=50K
17,State-gov,Machine-op-inspct,Other,Male,7th-8th,Philippines,Married-AF-spouse,<=50K
73,Private,Tech-support,Amer-Indian-Eskimo,Female,12th,Nicaragua,Divorced,>50K
65,Self-emp-inc,Farming-fishing,Amer-Indian-Eskimo,Female,Preschool,China,Married-spouse-absent,>50K
26,Self-emp-inc,Transport-moving,Asian-Pac-Islander,Female,HS-grad,Scotland,Married-civ-spouse,<=50K
90,Self-emp-inc,Other-service,Other,Female,Preschool,Columbia,Married-AF-spouse,>50K
39,Self-emp-inc,Priv-house-serv,Other,Male,Doctorate,Outlying-US(Guam-USVI-etc),Married-civ-spouse,<=50K
18,Federal-gov,Craft-repair,White,Female,7th-8th,Thailand,Widowed,<=50K
90,Without-pay,Protective-serv,Black,Female,Bachelors,Laos,Divorced,>50K
90,Private,Armed-Forces,Amer-Indian-Eskimo,Female,9th,Cambodia,Married-civ-spouse,>50K
45,Private,Prof-specialty,Asian-Pac-Islander,Male,Assoc-voc,Italy,Never-married,<=50K
17,Self-emp-inc,Handlers-cleaners,Black,Male,9th,Scotland,Married-AF-spouse,<=50K
29,Private,Tech-support,Amer-Indian-Eskimo,Male,HS-grad,Cuba,Married-spouse-absent,>50K
18,Local-gov,Prof-specialty,Asian-Pac-Islander,Male,12th,China,Never-married,>50K
38,State-gov,Exec-managerial,White,Female,Masters,Hong,Married-spouse-absent,>50K
17,Self-emp-not-inc,Exec-managerial,White,Male,Preschool,Guatemala,Separated,<=50K
54,State-gov,Prof-specialty,White,Male,HS-grad,Jamaica,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Protective-serv,Asian-Pac-Islander,Male,Prof-school,El-Salvador,Separated,<=50K
90,Federal-gov,Tech-support,Amer-Indian-Eskimo,Female,Some-college,Vietnam,Widowed,>50K
28,Federal-gov,Machine-op-inspct,Other,Female,Masters,Jamaica,Divorced,<=50K
